"tmpID","PartiesDescription","ReligionsDescription","LikelyUnionMember","GunOwner","Veteran","supportsAffordableCareAct","supportsGayMarriage","supportsGunControl","supportsTaxesRaise","overallsocialviews","DonatestoConservativeCauses","DonatestoLiberalCauses"
13753,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
11012,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3456,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
2488,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
13536,"Non-Partisan","Catholic","","Unknown","Unknown","","","","","","",""
5123,"Democratic","Catholic","","Yes","Unknown","","","","","","",""
10569,"Democratic","","","Unknown","Unknown","","","","","","",""
5994,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
1609,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
942,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
13760,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
7254,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
781,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
344,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","",""
5868,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
10313,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1887,"Republican","","","Unknown","Unknown","","","","","","",""
11117,"Republican","Protestant","","Yes","Unknown","","","","","","",""
11184,"Republican","","","Unknown","Unknown","","","","","","",""
297,"Republican","Protestant","","Yes","Unknown","","","","","","",""
10729,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
6404,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
3701,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
859,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
7145,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
9011,"Republican","","","Unknown","Unknown","","","","","","",""
3015,"Democratic","","","Yes","Unknown","","Support","","","Liberal","",""
5525,"Democratic","","","Yes","Unknown","","","","","","",""
7079,"Republican","","","Yes","Unknown","","","","","","",""
1410,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
2150,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
5481,"Democratic","","","Unknown","Unknown","","","","","","",""
4009,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10470,"Democratic","","","Unknown","Unknown","","","","","","",""
8516,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3765,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
9021,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
385,"Republican","Protestant","","Unknown","Yes","","","","","","",""
10247,"Democratic","","","Unknown","Unknown","","","","","","",""
3090,"Republican","","","Yes","Yes","","","","","","",""
11512,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
6097,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10012,"Republican","Protestant","","Yes","Yes","","","","","","",""
11240,"Republican","","","Yes","Unknown","","","","","","",""
4388,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
8848,"Democratic","","","Unknown","Unknown","","","","","","",""
12328,"Republican","","","Yes","Unknown","","","","","","",""
1709,"Democratic","","","Unknown","Unknown","","","","","","",""
8869,"Republican","","","Unknown","Unknown","","","","","","",""
6725,"Democratic","","","Unknown","Unknown","","","","","","",""
10426,"Republican","","","Unknown","Unknown","","","","","","",""
7762,"Republican","","","Unknown","Unknown","","","","","","",""
6975,"Republican","","","Unknown","Unknown","","","","","","",""
14518,"Republican","","","Unknown","Unknown","","","","","","",""
2925,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5519,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
2212,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
13407,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
9577,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
10465,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
6803,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
11086,"Democratic","","","Unknown","Unknown","","","","","","",""
11380,"Republican","Protestant","","Unknown","Unknown","","Support","Support","Support","","",""
13711,"Democratic","Eastern Orthodox","","Unknown","Unknown","","","","","","",""
1714,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1434,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
12147,"Republican","","","Unknown","Unknown","","","","","Liberal","",""
14762,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
11645,"Republican","","","Unknown","Unknown","","","","","","",""
14715,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
12770,"Democratic","Jewish","","Yes","Unknown","","","","","","",""
8975,"Republican","Protestant","","Unknown","Yes","","","","","","",""
2510,"Democratic","","","Unknown","Unknown","","","","","","",""
13607,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2985,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
2818,"Republican","","","Unknown","Unknown","","","","","","",""
12911,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4047,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
3361,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
7764,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
8227,"Republican","","","Unknown","Unknown","","","","","","",""
9415,"Non-Partisan","Protestant","","Yes","Unknown","","","","","","",""
5833,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
12692,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
4653,"Democratic","","","Yes","Unknown","","","","","","",""
13372,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2519,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
14708,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
9672,"Republican","Protestant","","Yes","Unknown","","","","","","",""
3110,"Republican","Islamic","","Unknown","Unknown","","","","","","",""
10514,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13132,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2013,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
9383,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
9468,"Non-Partisan","","","Yes","Unknown","","","","","","",""
1254,"Republican","","","Unknown","Unknown","","","","","","",""
5881,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
4929,"Republican","Catholic","Yes","Yes","Yes","","","","","Conservative","",""
14999,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1486,"Democratic","","","Unknown","Unknown","","","","","","",""
9270,"Republican","Christian","","Unknown","Unknown","","","","","","",""
12363,"Non-Partisan","Protestant","","Yes","Unknown","","","","","","",""
14797,"Democratic","","","Unknown","Unknown","","","","","","",""
114,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10461,"Democratic","Protestant","","Yes","Unknown","","","","","Liberal","",""
12480,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
4580,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
9275,"Republican","","","Yes","Unknown","","","","","","",""
13688,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
3625,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2347,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4328,"Democratic","","","Unknown","Unknown","","","","","","","Yes"
7296,"Democratic","","","Unknown","Unknown","","","","","","",""
10005,"Republican","","","Yes","Unknown","","","","","","",""
167,"Democratic","","Yes","Unknown","Unknown","","","","","","",""
13180,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
8792,"Democratic","","","Unknown","Unknown","","","","","Liberal","",""
627,"Democratic","","","Yes","Unknown","","","","","","",""
13284,"Republican","Protestant","","Unknown","Unknown","","","","","","Yes",""
6086,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4808,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14130,"Non-Partisan","","","Yes","Unknown","","","","","","",""
8527,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1343,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
10386,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2183,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
13325,"Republican","","","Unknown","Unknown","","","","","","",""
5277,"Democratic","","","Unknown","Unknown","","","","","","",""
9339,"Republican","Catholic","","Yes","Unknown","","","","","","",""
11067,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
4861,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
10457,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2117,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
14201,"Republican","Catholic","","Yes","Yes","","","","","","",""
3639,"Republican","","","Unknown","Unknown","","","","","","",""
14526,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2224,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
6898,"Republican","","","Yes","Unknown","","","","","","",""
3708,"Republican","","","Unknown","Unknown","","","","","","",""
3306,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
14444,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
11278,"Democratic","","","Unknown","Unknown","","","","","","",""
8643,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
9435,"Democratic","","","Unknown","Unknown","","","","","","",""
6927,"Republican","","","Unknown","Unknown","","","","","Liberal","",""
14342,"Republican","Protestant","","Yes","Unknown","","","","","","",""
8440,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
8658,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
7372,"Democratic","","","Unknown","Unknown","","","","","","",""
9335,"Republican","","","Unknown","Unknown","","","","","","",""
14419,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1811,"Democratic","","","Yes","Unknown","","","","","","",""
13526,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
12799,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
2879,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
10880,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2240,"Democratic","","","Unknown","Unknown","","","","","","",""
119,"Non-Partisan","","Yes","Unknown","Unknown","","","","","","",""
3481,"Republican","","","Unknown","Unknown","","","","","","",""
12047,"Non-Partisan","Protestant","Yes","Yes","Yes","","","","","","",""
4846,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
14839,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
2102,"Republican","Catholic","","Yes","Unknown","","","","","","",""
9611,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
7113,"Democratic","Catholic","","Yes","Unknown","","","","","","",""
9050,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
7886,"Democratic","","","Unknown","Unknown","","","","","","",""
3509,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
11707,"Democratic","","","Yes","Unknown","","","","","","",""
3222,"Democratic","","","Unknown","Unknown","","","","","","",""
5786,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
4618,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1925,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
6196,"Republican","Catholic","","Yes","Unknown","","","","","","",""
12656,"Democratic","","","Unknown","Unknown","","","","","","",""
363,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
73,"Democratic","","","Unknown","Unknown","","","","","","",""
3151,"Democratic","","","Unknown","Unknown","","","","","","",""
4012,"Democratic","","","Yes","Yes","","","","","","",""
13109,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3199,"Republican","Protestant","","Yes","Unknown","","","","","","",""
6419,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
13015,"Democratic","Catholic","Yes","Unknown","Unknown","","","","","","",""
11164,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4200,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
8891,"Democratic","","","Yes","Unknown","","","","","","",""
518,"Republican","","","Unknown","Unknown","","","","","","",""
9595,"Republican","","","Unknown","Unknown","","","","","","",""
9584,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
7927,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","",""
924,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
862,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
7501,"Republican","Buddhist","","Unknown","Unknown","","","","","","",""
7809,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
