"mlsNum","ADDRESS","CITY","STATE","ZIP","LAT","LON","PROPERTY.TYPE","BEDS","BATHS","Community","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","HOA.MONTH","URL","SOURCE","monthPayment","style","pricePerSqFt","redfinEst","PRICE"
22205291,"112 Cove Rd","West Dennis","MA","02670",41.6685843,-70.1697437,"Single Family Residential",4,1,"Dennis",1336,10019,1950,33,NA,"https://www.redfin.com/MA/West-Dennis/112-Cove-Rd-02670/home/103910831","CCIMLS",4033,"Cape",505.239520958084,671715,675000
73044185,"167 James Otis Rd","Barnstable","MA","02632",41.6618839,-70.366734,"Single Family Residential",3,2,"Centerville",1744,16117,1984,26,NA,"https://www.redfin.com/MA/Centerville/167-James-Otis-Rd-02632/home/105323436","MLS PIN",3594,"Ranch",326.261467889908,561868,569000
22205286,"35 Old Duck Hole Rd","Orleans","MA","02653",41.784308,-69.944193,"Single Family Residential",5,4,"Orleans",4922,50094,1994,33,NA,"https://www.redfin.com/MA/Orleans/35-Old-Duck-Hole-Rd-02653/home/105933647","CCIMLS",20779,"1994",706.013815522145,3340597,3475000
73043995,"359 Service Rd","Sandwich","MA","02563",41.7363599,-70.4749656,"Single Family Residential",4,2.5,"Sandwich",2228,87120,2004,33,NA,"https://www.redfin.com/MA/Sandwich/359-Service-Rd-02563/home/77473336","MLS PIN",4774,"Colonial",336.579892280072,751953,749900
73043991,"2 Sagebrush","Plymouth","MA","02360",41.899528,-70.545328,"Single Family Residential",2,2.5,"Symington Woods",1600,NA,2022,33,368,"https://www.redfin.com/MA/Plymouth/2-2nd-St-02360/home/40605694","MLS PIN",4526,"2022",386.2475,627762,617996
22205275,"22 Conwell St Unit UD","Provincetown","MA","02657",42.0562306,-70.1865458,"Condo/Co-op",2,2,"Provincetown",1344,10000,2020,33,230,"https://www.redfin.com/MA/Provincetown/22-Conwell-St-02657/unit-UD/home/182115770","CCIMLS",10606,"2020",1301.33928571429,1744365,1749000
73043702,"739 Crowell Rd","Chatham","MA","02650",41.7023805,-69.976587,"Single Family Residential",4,2,"Chatham",1319,52272,1920,34,NA,"https://www.redfin.com/MA/North-Chatham/739-Crowell-Rd-02650/home/131323828","MLS PIN",4975,"Antique",644.42759666414,850063,850000
22205262,"18 Bangs St #1","Provincetown","MA","02657",42.0570622,-70.1808599,"Condo/Co-op",2,2.5,"Provincetown",944,8712,1930,24,269,"https://www.redfin.com/MA/Provincetown/18-Bangs-St-02657/unit-1/home/182099690","CCIMLS",9655,"1930",1477.75423728814,1386653,1395000
73043637,"4 Willow Dr #9","Provincetown","MA","02657",42.0585919,-70.1791971,"Townhouse",2,1.5,"Provincetown",1065,27549,1986,34,570,"https://www.redfin.com/MA/Provincetown/4-Willow-Dr-02657/unit-9/home/77413513","MLS PIN",7444,"1986",1079.81220657277,1102980,1150000
22205259,"342 Club Valley Dr","East Falmouth","MA","02536",41.6255302,-70.5481302,"Single Family Residential",4,2,"Falmouth",1638,42689,1984,34,NA,"https://www.redfin.com/MA/East-Falmouth/342-Club-Valley-Dr-02536/home/113650026","CCIMLS",3586,"Cape",359.82905982906,582928,589400
73043612,"342 Club Valley Dr","Falmouth","MA","02540",41.62553,-70.54813,"Single Family Residential",4,2,"Falmouth",1638,42688,1984,34,8,"https://www.redfin.com/MA/Falmouth/342-Club-Valley-Dr-02540/home/148157646","MLS PIN",3594,"1984",359.82905982906,584031,589400
73043590,"3 Upland Cir #3","Mashpee","MA","02649",41.623666,-70.510671,"Condo/Co-op",2,2,"Mashpee",1333,NA,1999,31,630,"https://www.redfin.com/MA/Mashpee/3-Executive-Dr-02649/unit-3/home/77518776","MLS PIN",3928,"1999",404.351087771943,538914,539000
22205256,"3 Upland Cir","Mashpee","MA","02649",41.623666,-70.510671,"Condo/Co-op",2,2,"Mashpee",1333,NA,1999,31,630,"https://www.redfin.com/MA/Mashpee/3-Upland-Cir-02649/home/133666760","CCIMLS",3923,"1999",404.351087771943,537164,539000
73043568,"142 Farmersville Rd","Sandwich","MA","02563",41.6927868,-70.4656682,"Single Family Residential",7,4,"Sandwich",6036,119790,1987,35,NA,"https://www.redfin.com/MA/Sandwich/142-Farmersville-Rd-02563/home/77477558","MLS PIN",15228,"Colonial",414.181577203446,2410184,2500000
73043480,"17 N Ridge Rd #444","Mashpee","MA","02649",41.626508,-70.5135555,"Townhouse",2,2.5,"Mashpee",1685,NA,2006,36,630,"https://www.redfin.com/MA/Mashpee/17-N-Ridge-Rd-02649/unit-444/home/146721050","MLS PIN",4057,"2006",331.750741839763,556644,559000
73043446,"29 Green Teal Way","Yarmouth","MA","02675",41.714555,-70.2379259,"Single Family Residential",4,3,"Yarmouth",2732,26571,1987,36,NA,"https://www.redfin.com/MA/Yarmouth-Port/29-Green-Teal-Way-02675/home/135654078","MLS PIN",6843,"Cape, Contemporary",402.635431918009,1064825,1100000
22205244,"17 N Ridge Rd","Mashpee","MA","02649",41.6265211,-70.513507,"Townhouse",2,2.5,"Mashpee",1800,NA,2006,36,630,"https://www.redfin.com/MA/Mashpee/17-N-Ridge-Rd-02649/home/182070610","CCIMLS",4052,"2006",310.555555555556,559022,559000
73043415,"179 Little Sandy Pond Rd","Plymouth","MA","02360",41.8084675,-70.5744372,"Vacant Land",NA,NA,"Plymouth",NA,12196,NA,36,NA,"https://www.redfin.com/MA/Plymouth/179-Little-Sandy-Pond-Rd-02360/home/16415630","MLS PIN",1812,"0.28 Acres",NA,264680,275000
73043395,"20 Seneca Ln","Sandwich","MA","02563",41.7614922,-70.5126095,"Single Family Residential",4,2.5,"Sandwich (village)",3708,24829,2013,36,NA,"https://www.redfin.com/MA/Sandwich/20-Seneca-Ln-02563/home/77479866","MLS PIN",8077,"Colonial",335.760517799353,1208773,1245000
73043389,"70 Gorman Rd","Eastham","MA","02642",41.8509916,-70.001024,"Single Family Residential",2,1,"Eastham",1084,20473,1961,36,NA,"https://www.redfin.com/MA/Eastham/70-Gorman-Rd-02642/home/132106617","MLS PIN",3812,"Ranch",576.568265682657,620416,625000
73040363,"45 Waterside Dr","Barnstable","MA","02632",41.6455687,-70.3402772,"Single Family Residential",5,3,"Barnstable",2797,16117,1984,36,NA,"https://www.redfin.com/MA/Centerville/45-Waterside-Dr-02632/home/110974223","MLS PIN",4882,"Ranch",278.869860564891,769735,779999
22205220,"1 Calico Cir #1","Dennis","MA","02660",41.685422,-70.132501,"Townhouse",2,2.5,"Dennis",2052,NA,1983,37,350,"https://www.redfin.com/MA/Dennis/1-Calico-CIR-02660/unit-1/home/182062319","CCIMLS",4105,"1983",301.656920077973,613759,619000
73043222,"129 Pheasant Hill Cir","Barnstable","MA","02635",41.6363564,-70.4619492,"Single Family Residential",3,3,"Cotuit Meadows",2420,9147,2017,34,163,"https://www.redfin.com/MA/Cotuit/129-Pheasant-Hill-Cir-02635/home/180948734","MLS PIN",5677,"2017",371.487603305785,932205,899000
73043219,"222 Setucket Rd","Dennis","MA","02660",41.719674,-70.17147,"Single Family Residential",3,2,"Dennis",1586,60113,1999,37,NA,"https://www.redfin.com/MA/SOUTH-DENNIS/222-SETUCKET-RD-02660/home/77374764","MLS PIN",4779,"Cape",503.783102143758,805636,799000
22205216,"15 Ellerslie Rd","Orleans","MA","02653",41.7465786,-69.9780642,"Single Family Residential",6,3.5,"South Orleans",3361,80029,1956,37,NA,"https://www.redfin.com/MA/Orleans/15-Ellerslie-Rd-02653/home/133934656","CCIMLS",13878,"Cape",699.196667658435,2264184,2350000
22205158,"222 Setucket Rd","Dennis","MA","02638",41.7195683,-70.1713251,"Single Family Residential",3,2,"Dennis",2386,60113,1999,37,NA,"https://www.redfin.com/MA/Dennis/222-Setucket-Rd-02638/home/144629073","CCIMLS",4496,"Cape",313.914501257334,735011,749000
73042941,"16 Poplar Ln","Brewster","MA","02653",41.7688307,-70.0150275,"Single Family Residential",3,3,"Robinwood",1700,16117,1997,38,8,"https://www.redfin.com/MA/Brewster/16-Poplar-Ln-02631/home/131208073","MLS PIN",4880,"1997",470,793650,799000
73042807,"12 Sleepy Hollow Ln","Sandwich","MA","02563",41.6994401,-70.4307086,"Single Family Residential",3,2.5,"Rolling Ridge Farm",2926,23087,1986,38,NA,"https://www.redfin.com/MA/Sandwich/12-Sleepy-Hollow-Ln-02563/home/134914694","MLS PIN",4667,"Saltbox",246.06971975393,722244,720000
73042797,"70 Armour Dr","Eastham","MA","02642",41.8398502,-69.9825539,"Single Family Residential",3,3,"Eastham",2460,38333,1966,38,NA,"https://www.redfin.com/MA/Eastham/70-Armour-Dr-02642/home/132108593","MLS PIN",4832,"Cape",315.040650406504,759452,775000
22205196,"100 Alden St Unit U306","Provincetown","MA","02657",42.0542718,-70.1905108,"Condo/Co-op",2,2,"Provincetown",1078,115870,2008,38,1526,"https://www.redfin.com/MA/Provincetown/100-Alden-St-02657/unit-U306/home/177484160","CCIMLS",6084,"2008",705.009276437848,753495,760000
73042640,"32 Forest Pines Dr","Dennis","MA","02660",41.7407635,-70.1582553,"Single Family Residential",2,1.5,"East Dennis",1512,26136,1976,38,NA,"https://www.redfin.com/MA/South-Dennis/32-Forest-Pines-Dr-02660/home/131686557","MLS PIN",4088,"Ranch",452.050264550265,682635,683500
73042618,"242 Seaway Rd","Brewster","MA","02631",41.7729689,-70.0613625,"Single Family Residential",3,3,"Brewster",2016,6818,2014,31,NA,"https://www.redfin.com/MA/Brewster/242-Seaway-Rd-02631/home/77385776","MLS PIN",16694,"Contemporary",1388.88888888889,2741921,2800000
22205190,"94 West Rd","Orleans","MA","02653",41.7883102,-70.006002,"Single Family Residential",3,2,"Orleans",2415,23087,1820,38,NA,"https://www.redfin.com/MA/Orleans/94-West-Rd-02653/home/133957613","CCIMLS",5606,"Antique",392.96066252588,943979,949000
73042563,"60 Pine Hill Blvd #60","Mashpee","MA","02649",41.623666,-70.510671,"Townhouse",2,2.5,"Mashpee",1685,NA,1999,38,630,"https://www.redfin.com/MA/Mashpee/60-Pine-Hill-Blvd-02649/unit-60/home/176101659","MLS PIN",4272,"1999",355.489614243323,593435,599000
73042537,"1384 Halls Path 1","Harwich","MA","02645",41.7158164,-70.0212615,"Single Family Residential",4,2.5,"Harwich",2607,41320,2010,24,NA,"https://www.redfin.com/MA/Harwich/1384-Halls-Path-02645/home/132988187","MLS PIN",7443,"Cape",469.888761028002,1173496,1225000
22205181,"62 Kates Path Vlg","Yarmouth Port","MA","02675",41.716749,-70.20744,"Condo/Co-op",2,2,"Yarmouth",1108,NA,1989,38,700,"https://www.redfin.com/MA/Yarmouth-Port/62-Kates-Path-02675/home/135791416","CCIMLS",3284,"1989",378.971119133574,413540,419900
22205182,"10 Eldridge Pond Rd","Harwich","MA","02645",41.7049718,-70.0567571,"Single Family Residential",3,2.5,"Harwich",2664,30928,1997,38,25,"https://www.redfin.com/MA/Harwich/10-Eldridge-Pond-Rd-02645/home/133025517","CCIMLS",6040,"1997",369.744744744745,949219,985000
22205176,"124 Kates Path 124","Yarmouth Port","MA","02675",41.7171078,-70.2106175,"Townhouse",2,2,"Yarmouth",1154,NA,1988,21,537,"https://www.redfin.com/MA/Yarmouth-Port/124-Kates-Path-02675/unit-124/home/113327429","CCIMLS",3321,"1988",389.081455805893,450259,449000
22205097,"137 Cedar Hill Rd","East Dennis","MA","02641",41.7365592,-70.1478249,"Single Family Residential",3,3.5,"Dennis",2650,25265,1969,38,NA,"https://www.redfin.com/MA/East-Dennis/137-Cedar-Hill-Rd-02641/home/170234163","CCIMLS",5344,"Cape",335.471698113208,882135,889000
22205172,"60 Pine Hill Blvd","Mashpee","MA","02649",41.6231659,-70.5059015,"Townhouse",2,2.5,"Mashpee",1685,NA,1999,39,630,"https://www.redfin.com/MA/Mashpee/60-Pine-Hill-Blvd-02649/home/133620668","CCIMLS",4268,"1999",355.489614243323,595710,599000
73042215,"771 Route 6a","Yarmouth","MA","02675",41.7103028,-70.2088238,"Single Family Residential",3,2,"Yarmouth",2028,11325,1984,39,NA,"https://www.redfin.com/MA/Yarmouth-Port/771-MA-6A-02675/home/79153131","MLS PIN",3702,"Ranch",295.364891518738,605031,599000
73042207,"218 Mill Rd","Sandwich","MA","02537",41.7254645,-70.4402623,"Single Family Residential",4,3.5,"Sandwich",4132,67082,1998,39,NA,"https://www.redfin.com/MA/East-Sandwich/218-Mill-Rd-02537/home/77472990","MLS PIN",8482,"Contemporary",314.617618586641,1284936,1300000
22205166,"35 Eastwind Dr","Eastham","MA","02642",41.8094973,-69.9746911,"Single Family Residential",3,2,"Eastham",1286,22719,1988,39,NA,"https://www.redfin.com/MA/Eastham/35-Eastwind-Dr-02642/home/132090929","CCIMLS",3538,"Cape",447.122861586314,556283,575000
22205164,"160 Paine Hollow Rd","Wellfleet","MA","02667",41.9147145,-70.0067464,"Single Family Residential",6,3.5,"Wellfleet",2206,38768,1870,39,NA,"https://www.redfin.com/MA/Wellfleet/160-Paine-Hollow-Rd-02667/home/135398044","CCIMLS",8055,"Antique",611.967361740707,701881.5,1350000
73042113,"601 Route 28 #107","Harwich","MA","02646",41.667541,-70.069607,"Condo/Co-op",2,2,"Harwichport",1182,NA,1996,39,1650,"https://www.redfin.com/MA/HARWICH-PORT/601-ROUTE-28-02646/unit-107/home/133042849","MLS PIN",3395,"1996",243.654822335025,286751,288000
22205156,"7 Crescent Ct","South Yarmouth","MA","02664",41.650366,-70.2013243,"Single Family Residential",4,3,"Yarmouth",3052,44431,1978,39,NA,"https://www.redfin.com/MA/South-Yarmouth/7-Crescent-Ct-02664/home/135724581","CCIMLS",5150,"Raised Ranch",268.67627785059,801575,820000
73042036,"14 Sheffield Pl","Mashpee","MA","02649",41.6528928,-70.4718975,"Single Family Residential",3,2,"Mashpee",1795,22782,2002,39,NA,"https://www.redfin.com/MA/Mashpee/14-Sheffield-Pl-02649/home/133605267","MLS PIN",4869,"Ranch",442.896935933148,786748,795000
73041994,"5 Chapin Ln","Bourne","MA","02532",41.7943103,-70.5538937,"Single Family Residential",3,2,"Weldon Park",1680,40380,1999,39,18,"https://www.redfin.com/MA/Bourne/5-Chapin-Ln-02532/home/130860668","MLS PIN",3160,"1999",297.559523809524,495348,499900
73041947,"136 Eaton #136","Brewster","MA","02631",41.7523907,-70.049748,"Condo/Co-op",2,2,"Brewster",935,NA,1986,39,320,"https://www.redfin.com/MA/Brewster/136-Eaton-Ln-02631/unit-136/home/171628952","MLS PIN",2516,"1986",384.919786096257,355369,359900
22205147,"35 Tecumseh Rd","Wellfleet","MA","02667",41.9162201,-70.0241459,"Single Family Residential",3,2,"Wellfleet",2195,23522,1970,39,NA,"https://www.redfin.com/MA/Wellfleet/35-Tecumseh-Rd-02667/home/135389675","CCIMLS",8273,"Contemporary",628.70159453303,1336599,1380000
73041693,"71 Spruce St","Barnstable","MA","02668",41.6954624,-70.3480888,"Single Family Residential",3,2,"West Barnstable",1464,18731,1975,39,NA,"https://www.redfin.com/MA/West-Barnstable/71-Spruce-St-02668/home/104322930","MLS PIN",3347,"Cape, Contemporary",375,550626,549000
73041594,"600 State Rd","Plymouth","MA","02360",41.9192233,-70.5649092,"Single Family Residential",4,2,"Manomet",2383,35240,1940,40,NA,"https://www.redfin.com/MA/Plymouth/600-State-Rd-02360/home/16418469","MLS PIN",3249,"Antique",228.703315148972,535093,545000
