"Category..Tab.Name.","State","Code","Location","Zip","Sq..Feet","Year.Opened","Type","Full.Description.of.Operation","cleanZip","country","zip","city","state","stateAbb","county","lat","lon","ZIP","COUNTYNAME","STATE","STCOUNTYFP","CLASSFP","dupeLocation","retailer"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,683,"San German Municipio","location_ PR",72125,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,920,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,919,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,969,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,719,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,976,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,962,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,971,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,935,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,923,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,926,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,927,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,916,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,909,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,725,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,912,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,910,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,987,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,902,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,925,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,778,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,931,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,928,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,940,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,975,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,911,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,917,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,908,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,924,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,956,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,957,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,961,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,913,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,918,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,929,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,936,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,914,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,959,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,782,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,968,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,907,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,901,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,915,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,921,"San Juan Municipio","location_ PR",72127,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,754,"San Lorenzo Municipio","location_ PR",72129,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,771,"San Lorenzo Municipio","location_ PR",72129,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,725,"San Lorenzo Municipio","location_ PR",72129,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,778,"San Lorenzo Municipio","location_ PR",72129,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,685,"San Sebastian Municipio","location_ PR",72131,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,751,"Santa Isabel Municipio","location_ PR",72133,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,757,"Santa Isabel Municipio","location_ PR",72133,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,692,"Toa Alta Municipio","location_ PR",72135,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,953,"Toa Alta Municipio","location_ PR",72135,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,954,"Toa Alta Municipio","location_ PR",72135,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,646,"Toa Alta Municipio","location_ PR",72135,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,783,"Toa Alta Municipio","location_ PR",72135,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,949,"Toa Alta Municipio","location_ PR",72135,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,646,"Toa Baja Municipio","location_ PR",72137,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,949,"Toa Baja Municipio","location_ PR",72137,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,952,"Toa Baja Municipio","location_ PR",72137,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,953,"Toa Baja Municipio","location_ PR",72137,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,951,"Toa Baja Municipio","location_ PR",72137,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,950,"Toa Baja Municipio","location_ PR",72137,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,977,"Trujillo Alto Municipio","location_ PR",72139,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,949,"Trujillo Alto Municipio","location_ PR",72139,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,987,"Trujillo Alto Municipio","location_ PR",72139,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,926,"Trujillo Alto Municipio","location_ PR",72139,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,969,"Trujillo Alto Municipio","location_ PR",72139,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,959,"Trujillo Alto Municipio","location_ PR",72139,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,956,"Trujillo Alto Municipio","location_ PR",72139,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,924,"Trujillo Alto Municipio","location_ PR",72139,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,976,"Trujillo Alto Municipio","location_ PR",72139,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,957,"Trujillo Alto Municipio","location_ PR",72139,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,778,"Trujillo Alto Municipio","location_ PR",72139,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,961,"Trujillo Alto Municipio","location_ PR",72139,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,962,"Trujillo Alto Municipio","location_ PR",72139,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,917,"Trujillo Alto Municipio","location_ PR",72139,"H1",TRUE,"amzn"
"US Receiving or Inbound Cross Dock","Virginia","","Chesapeake, Virginia, USA","","650,000","2021","Inbound Cross Dock (IXD)","Inbound Cross Dock (IXD) at Port of Virginia Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,641,"Utuado Municipio","location_ PR",72141,"H1",TRUE,"amzn"
